asn,name,cc,cone,verdict,apnic_score,dirty_feeds,total_feeds,atlas_result,apnic_stdev,apnic_min90,apnic_max90
202065,Alliance Global Net Ltd,GE,0,STUB: VULNERABLE STABLE,-1.0,3,3,,-1.0,-1.0,-1.0
202066,Green IT Solutions Sarl,FR,0,STUB: ACTIVE LOCAL ROV,-1.0,0,1,,-1.0,-1.0,-1.0
202067,Advantex Network Solutions Ltd,GB,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202068,ROY SINDRE NORANGSHOL,NO,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202069,SAKURA INTERNATIONAL INVESTMENT LIMITED,FR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202070,LLC Gazpromneft ITO,RU,0,STUB: VULNERABLE STABLE,-1.0,2,2,,-1.0,-1.0,-1.0
202071,xDaemon SIA,LV,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202072,Bird B.V.,NL,0,STUB: VULNERABLE STABLE,-1.0,2,3,,-1.0,-1.0,-1.0
202073,Itego a.s.,CZ,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0
202074,Link Telecomunicazioni SRL,IT,0,STUB: PASSIVE (Clean Pipe),1.77,0,2,,-1.0,-1.0,-1.0
202042,Skroutz Internet Services S.A.,GR,0,STUB: VULNERABLE STABLE,-1.0,1,3,,-1.0,-1.0,-1.0
202043,"Bulgarian Industrial Association, Union of Bulgarian business",BG,0,STUB: VULNERABLE STABLE,-1.0,1,2,,-1.0,-1.0,-1.0
202044,"Getechbrothers, MB",LT,0,STUB: VULNERABLE STABLE,-1.0,1,2,,-1.0,-1.0,-1.0
202045,Thales Cloud Securise SAS,FR,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0
202046,FairNetz GmbH,DE,0,STUB: VULNERABLE STABLE,-1.0,1,3,,-1.0,-1.0,-1.0
202080,G net Sh.p.k,AL,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202081,GOG sp. z o.o,PL,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0
202082,LLC ILOT,RU,0,STUB: VULNERABLE STABLE,-1.0,2,2,,-1.0,-1.0,-1.0
202083,Gigacloud LLC,UA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202084,"Jan Schuerlein trading as ""Schuerlein IT""",DE,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202085,UAB Kvartalo Tinklas,LT,0,STUB: VULNERABLE STABLE,0.0,2,2,,-1.0,-1.0,-1.0
202086,Zaklad Instalacji Anten Jacek Krasnodebski,PL,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202087,GIBFIBRE LTD,GI,0,STUB: ACTIVE UNSTABLE,100.0,1,3,,0.2,99.3,100.0
202088,Swisscom (Schweiz) AG,CH,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202089,Unimedia Services SAS,FR,0,STUB: VULNERABLE STABLE,-1.0,1,3,,-1.0,-1.0,-1.0
202090,Aktivnie Tehnologii LLC,BY,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202059,Oyvind Monslop,NO,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202060,viddy Networks - Marius Eikenes,NO,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0
202061,Domowy Serwis Komputerowy Piotr Chrobot,PL,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202062,Unix Auto Ltd.,HU,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0
202063,Admiral Markets AS,EE,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202096,Musee des Confluences EPCC,FR,0,STUB: VULNERABLE STABLE,-1.0,1,2,,-1.0,-1.0,-1.0
202097,IBERMUTUA,ES,0,STUB: VULNERABLE STABLE,-1.0,2,3,,-1.0,-1.0,-1.0
202098,ENEL S.p.A,IT,0,STUB: PASSIVE (Clean Pipe),45.38,0,3,,-1.0,-1.0,-1.0
202099,Sokomi GmbH,DE,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202100,Krzysztof Pawluk trading as Zaklad Uslugowy Pawluk,PL,0,STUB: ACTIVE LOCAL ROV,98.25,0,3,,0.0,100.0,100.0
202101,MTH Retail Services (Austria) GmbH,AT,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0
202102,LEVERATE TECHNOLOGICAL TRADING LTD,IL,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0
202103,Lanet Network Ltd,UA,0,STUB: VULNERABLE STABLE,0.11,1,1,,-1.0,-1.0,-1.0
202104,Server-plus LLC,RU,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202105,Al wafai International For Communication and Information Technology LLC,SA,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0
202106,GAMETECH DIJITAL TEKNOLOJI ANONIM SIRKETI,TR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202075,Mobition BV,NL,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0
202076,Fibre Networks (Scotland) Limited,GB,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202077,Geneon GmbH,DE,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0
202078,Mix LLC,RU,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202079,MERI JSC,RU,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202112,TELMACO S.A,GR,0,STUB: ACTIVE LOCAL ROV,-1.0,0,1,,-1.0,-1.0,-1.0
202113,plan b. solutions GmbH,DE,0,STUB: VULNERABLE STABLE,-1.0,1,3,,-1.0,-1.0,-1.0
202114,Blue Sky Systems Limited,GB,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0
202115,Magyar Telekom Plc.,HU,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202116,Scania CV AB,SE,0,STUB: VULNERABLE STABLE,-1.0,2,4,,-1.0,-1.0,-1.0
202117,Trading Point of Financials Instruments Ltd,CY,0,STUB: VULNERABLE STABLE,-1.0,1,3,,-1.0,-1.0,-1.0
202118,Luthfi Quartziosa Sulistiyo,ID,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202119,Malthe Kragh Tankred,DK,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202120,Expereo International BV,NL,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202121,Politechnika Warszawska Filia w Plocku,PL,0,STUB: VULNERABLE STABLE,-1.0,2,2,,-1.0,-1.0,-1.0
202122,Ceragon Networks LTD,IL,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202091,ZEON Ltd.,RU,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0
202092,Synergy Networks GmbH,DE,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202093,Viaplay Group Sweden AB,SE,0,STUB: VULNERABLE STABLE,-1.0,1,4,,-1.0,-1.0,-1.0
202094,FINDER SpA,IT,0,STUB: ACTIVE LOCAL ROV,-1.0,0,2,,-1.0,-1.0,-1.0
202095,RCS MediaGroup S.p.a.,IT,0,STUB: VULNERABLE STABLE,-1.0,1,2,,-1.0,-1.0,-1.0
202128,ITEAM 10 AS,NO,0,STUB: VULNERABLE STABLE,-1.0,1,2,,-1.0,-1.0,-1.0
202129,NET 365 JSC,BG,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202130,Bida Teknoloji Hizmetleri A.S.,TR,0,STUB: ACTIVE LOCAL ROV,-1.0,0,1,,-1.0,-1.0,-1.0
202131,ISP Alliance a.s.,CZ,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202132,Sysman Progetti & Servizi srl,IT,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0
202133,Arteria S.A.,PL,0,STUB: VULNERABLE STABLE,-1.0,1,2,,-1.0,-1.0,-1.0
202134,LeaseWeb Network B.V.,NL,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202135,Lucia Charlie Sophie Jeschonneck,DE,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202136,"""A-Siti"" Limited Liability Company",RU,0,STUB: VULNERABLE STABLE,-1.0,3,3,,-1.0,-1.0,-1.0
202137,Ministrstvo za obrambo,SI,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202138,HEXATEL SAS,FR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202107,Cabinet Office,GB,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202108,united-domains GmbH,DE,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0
202109,ROBOK LLC,UA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202110,Travis Perkins Trading Company Limited,GB,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202111,Transtema Network Services AB,SE,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0
202144,TOV CHEMPIR,UA,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202145,Paras Makwana,IN,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202146,A.R.C. Rete 101 S.r.l.,IT,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0
202147,VPSUS LTD,GB,0,NOT ROUTED,52.42,0,0,,-1.0,-1.0,-1.0
202148,BoyleSports 2 Unlimited Company,IE,0,STUB: VULNERABLE STABLE,-1.0,1,2,,-1.0,-1.0,-1.0
202149,Comcast International Holdings UK Limited,GB,0,STUB: PASSIVE (Clean Pipe),-1.0,0,3,,-1.0,-1.0,-1.0
202150,Inter-Svyaz LLC,RU,0,STUB: VULNERABLE STABLE,-1.0,2,2,,-1.0,-1.0,-1.0
202151,Andrei-Alexandru Bleortu,RO,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202152,Mediacare Spa,IT,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202153,NetActuate Inc,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202154,Brevan Howard Asset Management LLP,GB,0,STUB: VULNERABLE STABLE,-1.0,1,5,,-1.0,-1.0,-1.0
202123,Nationale Alarmzentrale NEOC,CH,0,STUB: PASSIVE (Clean Pipe),-1.0,0,3,,-1.0,-1.0,-1.0
202124,Haypem Iletisim Limited,TR,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202125,ACACIO SERVICIOS TELEMATICOS S.L.,ES,0,STUB: VULNERABLE STABLE,46.36,3,4,,-1.0,-1.0,-1.0
202126,MACROSAT Sp. z o.o.,PL,0,STUB: VULNERABLE UNSTABLE,100.0,2,3,,17.8,35.7,99.3
202127,"Company LLC ""Splav""",RU,0,STUB: VULNERABLE STABLE,-1.0,3,3,,-1.0,-1.0,-1.0
202160,MBS Vision Ltd.,BG,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202161,M&G INVESTMENT MANAGEMENT LIMITED,GB,0,STUB: VULNERABLE STABLE,-1.0,1,2,,-1.0,-1.0,-1.0
202162,iMad Sp. z o.o.,PL,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0
202163,AL TAREK ENERGY SPC,OM,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202164,Netcube LLC,RU,0,STUB: VULNERABLE STABLE,-1.0,3,3,,-1.0,-1.0,-1.0
202165,PLARIUM UKRAINE LLC,UA,0,STUB: VULNERABLE STABLE,-1.0,2,2,,-1.0,-1.0,-1.0
202166,NetDocuments Limited,GB,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0
202167,ZeniMax Germany GmbH,DE,0,STUB: VULNERABLE STABLE,-1.0,1,3,,-1.0,-1.0,-1.0
202168,Online Marketing Solutions AG,DE,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202169,"AVATEL TELECOM, SA",ES,0,STUB: VULNERABLE STABLE,-1.0,2,3,,-1.0,-1.0,-1.0
202170,"DSTELECOM, S.A.",PT,0,STUB: VULNERABLE STABLE,-1.0,1,2,,-1.0,-1.0,-1.0
202139,DEVOTEAM SA,FR,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0
202140,EasyTeam SAS,FR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202141,Warren Hall,GB,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202142,PacketHarbor LLC,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202143,Digital Cable Systems S.A.,RO,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202176,FINALTO TRADING LIMITED,GB,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0
202177,Dominik Drozdz trading as Mega-Net,PL,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202178,"Sky Digital Co., Ltd.",TW,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202179,Intercom Data Service sh.p.k,AL,0,STUB: VULNERABLE STABLE,-1.0,3,3,,-1.0,-1.0,-1.0
202180,Qvantel Finland Oy,FI,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202181,Transportation Assets Management LLC,RU,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202182,Koerber Pharma Software GmbH,DE,0,STUB: VULNERABLE STABLE,-1.0,1,2,,-1.0,-1.0,-1.0
202183,SIGNAL IDUNA ASIGURARE REASIGURARE S.A.,RO,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0
202184,James Oakley,CA,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0
202185,Wojskowa Agencja Mieszkaniowa,PL,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202186,Babyone Franchise- und Systemzentrale GmbH,DE,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0
202155,ALONE SOFTWARE TEKNOLOJI LIMITED SIRKETI,TR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202156,"Insurance Company ""EVERIA LIFE"" LLC",RU,0,STUB: VULNERABLE STABLE,-1.0,2,2,,-1.0,-1.0,-1.0
202157,Nintendo of Europe SE,DE,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202158,Tele Satelite De Mazarron SL,ES,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202159,Sky Atlas Iletisim Sanayi ve Ticaret Anonim Sirketi,TR,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202192,"DATAHUB,LLC",US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202193,FreeCom S.r.l.,IT,0,STUB: VULNERABLE STABLE,-1.0,1,2,,-1.0,-1.0,-1.0
202194,Horden Engineering Limited,GB,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202195,ropa GmbH,DE,0,STUB: VULNERABLE STABLE,0.0,1,1,,-1.0,-1.0,-1.0
202196,Booking.com BV,NL,0,STUB: ACTIVE UNSTABLE,-1.0,3,11,,-1.0,-1.0,-1.0
202197,Volodymyr Chystiakov,UA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202199,Sochetra Than,KH,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202200,Siemens AG,DE,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202202,"LLC ""ORION""",RU,0,STUB: VULNERABLE STABLE,-1.0,2,2,,-1.0,-1.0,-1.0
202203,D-NET Communication Services SRL,RO,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0
202204,TENEO DIGITAL AS,NO,0,STUB: VULNERABLE STABLE,33.28,1,2,,-1.0,-1.0,-1.0
202171,"PP ""TORERO""",UA,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202172,Migadu-Mail Gmbh,CH,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202173,MaximaTelecom JSC,RU,0,STUB: VULNERABLE STABLE,-1.0,3,5,,-1.0,-1.0,-1.0
202174,FLOW RETAIL AS,NO,0,STUB: VULNERABLE STABLE,-1.0,1,2,,-1.0,-1.0,-1.0
202175,"""Uzbektelekom"" Joint Stock Company",UZ,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202210,RENTA 4 BANCO S.A.,ES,0,STUB: VULNERABLE STABLE,-1.0,1,2,,-1.0,-1.0,-1.0
202211,Manuel Mariposa Consulting SL,ES,0,STUB: ACTIVE LOCAL ROV,100.0,0,1,,0.0,100.0,100.0
202212,DWebs Ltd,GB,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202213,Compagnie IBM France SAS,FR,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0
202214,Secretariat General de la Defense et de la Securite Nationale,FR,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0
202215,OSPI SAS,FR,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0
202216,LISSIB Limited Liability Company,RU,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202217,Wilken Data Service Center GmbH,DE,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0
202218,Stiftelsen for Internetinfrastruktur,SE,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202219,icixs networks GmbH,DE,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202220,Obsluga pc P.Dudzinski P.Jablonski P.Ral. B.Miller s.c.,PL,0,STUB: VULNERABLE STABLE,0.0,1,1,,-1.0,-1.0,-1.0
202187,Photoweb SAS,FR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202188,Timra Kommun,SE,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202189,NS Groep N.V.,NL,0,STUB: VULNERABLE STABLE,-1.0,2,2,,-1.0,-1.0,-1.0
202190,ARISTO NETWORKS LTD,GB,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202191,Katoen Natie,BE,0,STUB: VULNERABLE STABLE,-1.0,5,7,,-1.0,-1.0,-1.0
202226,Emil Vitukhnovskii trading as Great Flower,IL,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202227,Nostravant S.L.L.,ES,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202228,Krzysztof Jan Klaptocz trading as Netservice,PL,0,STUB: ACTIVE UNSTABLE,99.75,3,4,,47.3,0.0,100.0
202229,Linzhi Tuo,CN,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202230,Norsk Tipping AS,NO,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0
202231,Leon Ruetten trading as Vultris,DE,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202232,Odyssey Consultants Ltd,CY,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0
202233,4GNET FATIH ELEKTRONIK DONANIM YAZILIM TELEKOMUNIKASYON SANAYI VE TICARET LIMITED SIRKETI,TR,0,NOT ROUTED,3.36,0,0,,-1.0,-1.0,-1.0
202234,Semantic LLC,RU,0,STUB: VULNERABLE STABLE,-1.0,3,3,,-1.0,-1.0,-1.0
202235,UK On-line Agri-sales Limited,GB,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202236,NEO CENTER EST SARL,FR,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0
202205,"FIBRA A LA PORTA, S.L.",ES,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202206,FAT MEDIA LTD,GB,0,STUB: VULNERABLE STABLE,-1.0,1,2,,-1.0,-1.0,-1.0
202207,ASPA CLOUD SL,ES,0,STUB: VULNERABLE STABLE,-1.0,1,4,,-1.0,-1.0,-1.0
202208,Teutel GmbH,DE,0,STUB: VULNERABLE STABLE,0.0,1,2,,-1.0,-1.0,-1.0
202209,Erma Consulting Ltd.,BG,0,STUB: VULNERABLE STABLE,0.0,1,1,,-1.0,-1.0,-1.0
202242,Aruba S.p.A.,IT,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202243,KabelszatNet-2002. Musoreloszto es Kereskedelmi Kft.,HU,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202244,PP WEF-TRANS,UA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202245,Antennen-Interessengemeinschaft Geroldsgruen e.V.,DE,0,STUB: VULNERABLE STABLE,-1.0,1,2,,-1.0,-1.0,-1.0
202246,Valoo Oy,FI,0,STUB: VULNERABLE STABLE,0.07,1,3,,-1.0,-1.0,-1.0
202247,NetBerg ehf,IS,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0
202248,YA.RU LLC,RU,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202249,"DEDALOS, SARL",FR,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0
202250,CDEK-Global LLC,RU,0,STUB: VULNERABLE STABLE,-1.0,2,2,,-1.0,-1.0,-1.0
202251,Padiz-Daderesan-Company,IR,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0
202252,OCKNet GmbH,DE,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202221,Lailio Solutions SIA,LV,0,STUB: VULNERABLE STABLE,-1.0,3,4,,-1.0,-1.0,-1.0
202222,Joan Cirer Capo,ES,0,STUB: VULNERABLE STABLE,-1.0,5,5,,-1.0,-1.0,-1.0
202223,Odrex Software LLC,GE,0,STUB: VULNERABLE STABLE,-1.0,1,3,,-1.0,-1.0,-1.0
202224,Giannis Kontos,GR,0,STUB: VULNERABLE STABLE,-1.0,2,3,,-1.0,-1.0,-1.0
202225,Helionet OU,EE,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202258,NETALIA S.R.L.,IT,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202259,ISP4U GmbH,AT,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202260,GAMESHIELD HOSTING SOLUTIONS S.R.L,RO,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202261,Network Device Education Foundation Inc,US,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202262,Lucas Ridder trading as LR Techniek,NL,0,STUB: VULNERABLE STABLE,-1.0,4,6,,-1.0,-1.0,-1.0
202263,NBI SIA,LV,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202264,DMESG ICT Ltd,GB,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202265,InterWebs Ltd.,BG,0,STUB: VULNERABLE STABLE,-1.0,1,2,,-1.0,-1.0,-1.0
202266,GROMADSKA SPILKA UKRAINY LLC,UA,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202267,PP DOBROSVIT-KREDO,UA,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202268,Renze Nicolai trading as Nicolai Electronics,NL,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202237,"Wic-Net, s.r.o.",CZ,0,STUB: ACTIVE LOCAL ROV,100.0,0,1,,1.0,96.0,100.0
202238,BREKOM GmbH,DE,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0
202239,"DosLab Electronics, LLC",US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202240,Innflow AG,CH,0,STUB: VULNERABLE STABLE,-1.0,2,2,,-1.0,-1.0,-1.0
202241,Business Design Centre Ltd,GB,0,STUB: VULNERABLE STABLE,-1.0,2,2,,-1.0,-1.0,-1.0
202274,xTom Pte Ltd,SG,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202275,Gaming Technology Solutions Ltd.,GB,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0
202276,"IBOSS, INC",US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,5,,-1.0,-1.0,-1.0
202277,Secretaria-Geral do Governo,PT,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0
202278,XenonCloud Verwaltungs GmbH trading as XenonCloud GmbH & Co. KG,DE,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202279,"STATE UNITARY ENTERPRISE OF THE DONETSK PEOPLE'S REPUBLIC ""REPUBLICAN TELECOMMUNICATIONS OPERATOR""",RU,0,STUB: VULNERABLE STABLE,2.27,3,3,,-1.0,-1.0,-1.0
202280,NBI SIA,LV,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
202281,C3 NET Sp. z o.o. Sp. k.,PL,0,STUB: VULNERABLE STABLE,0.75,2,4,,-1.0,-1.0,-1.0
202282,FIBRUS NETWORKS LTD,GB,0,STUB: PASSIVE (Clean Pipe),0.02,0,3,,-1.0,-1.0,-1.0
202283,Rechenzentrum der Finanzverwaltung NRW,DE,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0
202284,Qwist GmbH,DE,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202253,METROPOLE DE LYON,FR,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0
202254,LIFECELL DIGITAL LTD,TR,0,STUB: VULNERABLE STABLE,1.31,1,1,,-1.0,-1.0,-1.0
202255,NIAN NETWORK LTD,GB,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0
202256,Dongyu Zhang,CN,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0
202257,Krzysztof Musial trading as PASCAL,PL,0,STUB: VULNERABLE STABLE,0.0,2,2,,-1.0,-1.0,-1.0
202289,Lovitel LLC,RU,0,STUB: VULNERABLE STABLE,-1.0,1,1,,-1.0,-1.0,-1.0
