asn,name,cc,cone,verdict,apnic_score,dirty,total,atlas_verdict,peers_cloudflare
144779,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
14478,Recurse Center,US,0,SECURE (Full Coverage),-1.0,0,2,,
144780,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144781,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144782,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144783,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144784,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144785,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144786,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144787,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144788,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144789,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
14479,The Oneida Group Inc.,US,0,PARTIAL (Mixed Feeds),-1.0,1,2,,
144778,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144723,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144724,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144725,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144726,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144727,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144728,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144729,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
14473,"Inside The Internet, Inc",US,0,SECURE (Full Coverage),-1.0,0,2,,
144730,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144702,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144703,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144704,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144756,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144706,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144707,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144708,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144709,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
14471,"Automated Media, Inc.",US,0,VULNERABLE (No Coverage),-1.0,2,2,,
144710,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144711,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144712,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144713,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144714,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144715,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144716,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144689,China Education and Research Network (CERNET),CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144705,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144757,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144758,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144759,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
14476,HONDA CANADA INC.,CA,0,PARTIAL (Mixed Feeds),-1.0,1,2,,
144731,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144732,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144733,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144734,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144735,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144736,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144737,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144738,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144722,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
14474,"AlixPartners, LLP",XX,0,DEAD / INACTIVE,-1.0,0,0,,
144740,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144741,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144742,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144743,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144744,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144745,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144717,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144718,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144719,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
14472,Rogers Communications Canada Inc.,CA,0,VULNERABLE (No Coverage),-1.0,1,1,,
144720,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144721,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
144739,APNIC ASN block,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
146826,"Liaoning Kaixun Cloud Co., Ltd.",XX,0,DEAD / INACTIVE,-1.0,0,0,,
146827,Beijing XunTong Communication Service Co. Ltd,XX,0,DEAD / INACTIVE,-1.0,0,0,,
146828,"Hunan Commrun Intelligent Technology Co., Ltd.",XX,0,DEAD / INACTIVE,-1.0,0,0,,
146829,"Sichuan Sihe Cloud Computing Co., Ltd.",XX,0,DEAD / INACTIVE,-1.0,0,0,,
14683,Wilshire Associates Incorporated,XX,0,DEAD / INACTIVE,-1.0,0,0,,
14680,Auction.com,XX,0,DEAD / INACTIVE,-1.0,0,0,,
146800,"Guangzhou Zhurui Information Technology Co., Ltd",XX,0,DEAD / INACTIVE,-1.0,0,0,,
146801,"BSB Home Appliances Holding China Co.,Ltd.",XX,0,DEAD / INACTIVE,-1.0,0,0,,
146802,"China Broadcasting Network Yunnan Co.,Ltd",CN,0,IXP / Peer / Stub,-1.0,0,0,,
